Scheme Name	Asset Value
Bajaj Finserv Nifty 50 Index Fund - Regular - IDCW	10.1587
Bajaj Finserv Nifty Next 50 Index Fund - Direct - Growth	10.9775
Bajaj Finserv Nifty Next 50 Index Fund - Direct - IDCW	10.9775
Bajaj Finserv Nifty Next 50 Index Fund - Regular - Growth	10.9510
Bajaj Finserv Nifty Next 50 Index Fund - Regular - IDCW	10.9510
Bandhan BSE Healthcare Index Fund Direct Plan - Growth	10.2166
Bandhan BSE Healthcare Index Fund Regular Plan - Growth	10.1309
BANDHAN CRISIL IBX 90:10 SDL PLUS GILT APRIL 2032 INDEX FUND - DIRECT GROWTH	12.5510
BANDHAN CRISIL IBX 90:10 SDL PLUS GILT APRIL 2032 INDEX FUND - DIRECT IDCW	10.8880
BANDHAN CRISIL IBX 90:10 SDL PLUS GILT APRIL 2032 INDEX FUND - REGULAR GROWTH	12.4906
BANDHAN CRISIL IBX 90:10 SDL PLUS GILT APRIL 2032 INDEX FUND - REGULAR IDCW	10.8190
BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - DIRECT GROWTH	12.3768
BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - DIRECT IDCW	10.7344
BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - REGULAR GROWTH	12.2885
BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - REGULAR IDCW	10.5388
BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - SEP27 INDEX FUND - DIRECT GROWTH	12.4501
BANDHAN CRISIL IBX 90:10 SDL PLUS GILT SEP27 INDEX FUND - DIRECT IDCW	10.6495
BANDHAN CRISIL IBX 90:10 SDL PLUS GILT SEP27 INDEX FUND - REGULAR GROWTH	12.3622
BANDHAN CRISIL IBX 90:10 SDL PLUS GILT SEP27 INDEX FUND - REGULAR IDCW	10.6356
BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND - DIRECT PLAN - GROWTH	12.3672
BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND - DIRECT PLAN - IDCW	10.6709
BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND - REGULAR PLAN - GROWTH	12.2766
BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND - REGULAR PLAN - IDCW	10.6338
BANDHAN CRISIL IBX Gilt April 2028 Index Fund Direct Plan-Growth	13.3000
BANDHAN CRISIL IBX Gilt April 2028 Index Fund Direct Plan-IDCW	10.5908
BANDHAN CRISIL IBX Gilt April 2028 Index Fund Regular Plan-Growth	13.1509
BANDHAN CRISIL IBX Gilt April 2028 Index Fund Regular Plan-IDCW	10.5754
BANDHAN CRISIL IBX GILT APRIL 2032 INDEX FUND - DIRECT GROWTH	12.5239
BANDHAN CRISIL IBX GILT APRIL 2032 INDEX FUND - DIRECT IDCW	11.2987
BANDHAN CRISIL IBX GILT APRIL 2032 INDEX FUND - REGULAR GROWTH	12.4419
BANDHAN CRISIL IBX GILT APRIL 2032 INDEX FUND - REGULAR IDCW	10.8649
BANDHAN CRISIL IBX Gilt June 2027 Index Fund Direct Plan-Growth	13.2149
BANDHAN CRISIL IBX Gilt June 2027 Index Fund Direct Plan-IDCW	10.5519
BANDHAN CRISIL IBX Gilt June 2027 Index Fund Regular Plan-Growth	13.0667
BANDHAN CRISIL IBX Gilt June 2027 Index Fund Regular Plan-IDCW	10.5367
Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund-Direct Plan-Growth	10.4961
Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund-Direct Plan-IDCW	10.4961
Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund-Regular Plan-Growth	10.4815
Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund-Regular Plan-IDCW	10.4815
Bandhan CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Growth	10.4043
Bandhan CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Regular Plan - Growth	10.3889
BANDHAN NIFTY 100 INDEX FUND - DIRECT PLAN - GROWTH	15.3345
BANDHAN NIFTY 100 INDEX FUND - DIRECT PLAN - IDCW	15.3316
BANDHAN NIFTY 100 INDEX FUND - REGULAR PLAN - GROWTH	15.0665
BANDHAN NIFTY 100 INDEX FUND - REGULAR PLAN - IDCW	15.0689
Bandhan Nifty 200 Quality 30 Index Fund - Direct Plan - Growth	9.7620
Bandhan Nifty 200 Quality 30 Index Fund - Regular Plan - Growth	9.7110
BANDHAN Nifty 50 Index Fund - Regular Plan - Growth	53.9801
BANDHAN Nifty 50 Index Fund - Regular Plan - IDCW	48.9934
BANDHAN Nifty 50 Index Fund-Direct Plan-Growth	55.6308
BANDHAN Nifty 50 Index Fund-Direct Plan-IDCW	50.5622
Bandhan Nifty 500 Momentum 50 Index Fund Direct Plan-Growth	8.6992
Bandhan Nifty 500 Momentum 50 Index Fund Regular Plan-Growth	8.6482
Bandhan Nifty 500 Value 50 Index Fund Direct Plan - Growth	10.1681
Bandhan Nifty 500 Value 50 Index Fund Regular Plan - Growth	10.1084
Bandhan Nifty Alpha 50 Index Fund - Direct Plan - Growth	13.4301
Bandhan Nifty Alpha 50 Index Fund - Direct Plan - IDCW	13.4239
Bandhan Nifty Alpha 50 Index Fund - Regular Plan - Growth	13.2609
Bandhan Nifty Alpha 50 Index Fund - Regular Plan - IDCW	13.2607
Bandhan Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - Growth	10.1412
Bandhan Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - Growth	10.0903
Bandhan Nifty Bank Index Fund - Direct Plan - Growth	10.8098
Bandhan Nifty Bank Index Fund - Regular Plan - Growth	10.7170
Bandhan Nifty IT Index Fund - Direct Plan - Growth	11.7328
Bandhan Nifty IT Index Fund - Direct Plan - IDCW	11.7366
Bandhan Nifty IT Index Fund - Regular Plan - Growth	11.5767
Bandhan Nifty IT Index Fund - Regular Plan - IDCW	11.5756
Bandhan Nifty Midcap 150 Index Fund-Direct Plan-Growth	9.7909
Bandhan Nifty Midcap 150 Index Fund-Regular Plan-Growth	9.7214
Bandhan Nifty Next 50 Index Fund - Direct Plan - Growth	12.0861
Bandhan Nifty Next 50 Index Fund - Regular Plan - Growth	12.0322
BANDHAN Nifty Smallcap 250 Index Fund - Direct Plan - Growth	12.4423
BANDHAN Nifty Smallcap 250 Index Fund - Direct Plan - IDCW	12.4423
BANDHAN Nifty Smallcap 250 Index Fund - Regular Plan - Growth	12.2916
BANDHAN Nifty Smallcap 250 Index Fund - Regular Plan - IDCW	12.2920
Bandhan Nifty Total Market Index Fund - Direct Plan - Growth	10.1532
Bandhan Nifty Total Market Index Fund - Regular Plan - Growth	10.0732
BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - GROWTH - DIRECT PLAN	15.9689
BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - GROWTH - REGULAR PLAN	15.6269
BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - IDCW - DIRECT PLAN	15.8985
BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - IDCW - REGULAR PLAN	15.6266
BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - GROWTH - DIRECT PLAN	15.6325
BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - GROWTH - REGULAR PLAN	15.3394
BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - IDCW - DIRECT PLAN	15.6136
BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - IDCW - REGULAR PLAN	15.3388
Baroda BNP Paribas Nifty 50 Index Fund - Direct Plan - Growth option	11.7411
Baroda BNP Paribas Nifty 50 Index Fund - Direct Plan - IDCW option	11.7411
Baroda BNP Paribas Nifty 50 Index Fund - Regular Plan - Growth option	11.6642
Baroda BNP Paribas Nifty 50 Index Fund - Regular Plan - IDCW option	11.6642
Baroda BNP Paribas Nifty Midcap 150 Index Fund - Direct Plan - Growth Option	10.3782
Baroda BNP Paribas Nifty Midcap 150 Index Fund - Regular Plan - Growth Option	10.3144
Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Direct Plan - Growth Option	12.2106
Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Direct Plan - IDCW Option	10.0000
Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Regular Plan - Growth Option	12.1133
Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Regular Plan - IDCW Option	12.1134
Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Direct Plan - Growth Option	12.3031
Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Direct Plan - IDCW Option	11.5440
Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Regular Plan - Growth Option	12.2108
Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Regular Plan - IDCW Option	11.3860
Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Direct Plan - Growth Option	8.1128
Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Regular Plan - Growth Option	8.0654
DSP BSE SENSEX Next 30 Index Fund - Direct - Growth	11.2655
DSP BSE SENSEX Next 30 Index Fund - Direct - IDCW	11.2655
DSP BSE SENSEX Next 30 Index Fund - Regular - Growth	11.2206
DSP BSE SENSEX Next 30 Index Fund - Regular - IDCW	11.2206
DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Direct - Growth	12.5135
DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Direct - IDCW	12.5135
DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Regular - Growth	12.4284
DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Regular - IDCW	12.4284
DSP Nifty 50 Equal Weight Index Fund - Direct Plan - Growth	26.7889
DSP Nifty 50 Equal Weight Index Fund - Direct Plan - IDCW	23.0981
DSP Nifty 50 Equal Weight Index Fund - Regular Plan - Growth	25.7689
DSP Nifty 50 Equal Weight Index Fund - Regular Plan - IDCW	22.2203
DSP Nifty 50 Index Fund - Direct Plan - Growth	24.5248
DSP Nifty 50 Index Fund - Direct Plan - IDCW	20.9849
DSP Nifty 50 Index Fund - Regular Plan - Growth	24.209
DSP Nifty 50 Index Fund - Regular Plan - IDCW	20.8249
DSP Nifty Bank Index Fund - Direct - Growth	11.331
DSP Nifty Bank Index Fund - Regular - Growth	11.2337
DSP Nifty Healthcare Index Fund - Direct - IDCW	10.3444
DSP Nifty Healthcare Index Fund - Direct- Growth	10.3444
DSP Nifty Healthcare Index Fund - Regular - Growth	10.3238
DSP Nifty Healthcare Index Fund - Regular - IDCW	10.3238
DSP Nifty IT Index Fund - Direct - Growth	9.012
DSP Nifty IT Index Fund - Direct - IDCW	9.012
DSP Nifty IT Index Fund - Regular - Growth	8.994
DSP Nifty IT Index Fund - Regular - IDCW	8.994
DSP Nifty Midcap 150 Quality 50 Index Fund - Direct - Growth	14.8555
DSP Nifty Midcap 150 Quality 50 Index Fund - Direct - IDCW	14.1124
DSP Nifty Midcap 150 Quality 50 Index Fund - Regular - Growth	14.5554
DSP Nifty Midcap 150 Quality 50 Index Fund - Regular - IDCW	13.8151
DSP Nifty Next 50 Index Fund - Direct Plan - Growth	27.1466
DSP Nifty Next 50 Index Fund - Direct Plan - IDCW	23.4431
DSP Nifty Next 50 Index Fund - Regular Plan - Growth	26.5864
DSP Nifty Next 50 Index Fund - Regular Plan - IDCW	22.9046
DSP Nifty Private Bank Index Fund - Direct - Growth	11.0493
DSP Nifty Private Bank Index Fund - Direct - IDCW	11.0493
DSP Nifty Private Bank Index Fund - Regular - Growth	11.0037
DSP Nifty Private Bank Index Fund - Regular - IDCW	11.0037
DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Direct - Growth	12.6973
DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Direct - IDCW	12.6973
DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Regular - Growth	12.6293
DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Regular - IDCW	12.6293
DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Direct - Growth	12.3053
DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Direct - IDCW	12.3053
DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Regular - Growth	12.2481
DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Regular - IDCW	12.2481
DSP Nifty Smallcap250 Quality 50 Index Fund - Direct - Growth	11.7251
DSP Nifty Smallcap250 Quality 50 Index Fund - Direct - IDCW	11.7251
DSP Nifty Smallcap250 Quality 50 Index Fund - Regular - Growth	11.583
DSP Nifty Smallcap250 Quality 50 Index Fund - Regular - IDCW	10.9543
DSP Nifty Top 10 Equal Weight Index Fund - Direct - Growth	9.7763
DSP Nifty Top 10 Equal Weight Index Fund - Regular - Growth	9.7038
DSP Nifty500 Flexicap Quality 30 Index Fund - Direct - Growth	10.1938
DSP Nifty500 Flexicap Quality 30 Index Fund - Direct - IDCW	10.1938
DSP Nifty500 Flexicap Quality 30 Index Fund - Regular - Growth	10.1885
DSP Nifty500 Flexicap Quality 30 Index Fund - Regular - IDCW	10.1885
Edelweiss BSE Internet Economy Index Fund - Direct Plan - Growth	10.8761
Edelweiss BSE Internet Economy Index Fund - Direct Plan - IDCW	10.8761
Edelweiss BSE Internet Economy Index Fund - Regular Plan - Growth	10.847
Edelweiss BSE Internet Economy Index Fund - Regular Plan - IDCW	10.847
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Direct Plan - Growth	12.8999
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Direct Plan - IDCW Option	12.8999
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Regular Plan - Growth	12.796
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Regular Plan - IDCW Option	12.7963
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Direct Plan - Growth	12.5572
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Direct Plan - IDCW	12.5566
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Regular Plan - Growth	12.4667
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Regular Plan - IDCW	12.4672
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Direct Plan - Growth	12.6403
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Direct Plan - IDCW	12.6406
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Regular Plan - Growth	12.5457
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Regular Plan - IDCW	12.5456
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Direct Plan - Growth	12.2819
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Direct Plan - IDCW	12.2821
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Regular Plan - Growth	12.1431
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Regular Plan - IDCW	12.1441
Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Direct Plan - Growth Option	10.5717
Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Direct Plan - IDCW Option	10.5717
Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Regular Plan - Growth Option	10.5589
Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Regular Plan - IDCW Option	10.5589
Edelweiss CRISIL IBX AAA Financial Services - Jan 2028 Index Fund - Direct - Growth	10.762
Edelweiss CRISIL IBX AAA Financial Services - Jan 2028 Index Fund - Direct - IDCW - Payout	10.762
Edelweiss CRISIL IBX AAA Financial Services - Jan 2028 Index Fund - Regular - Growth	10.742
Edelweiss CRISIL IBX AAA Financial Services - Jan 2028 Index Fund - Regular - IDCW - Payout	10.742
Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Direct Plan - IDCW Payout	12.3165
Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Direct Plan Growth	12.3161
Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Regular Plan - IDCW Payout	12.2331
Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Regular Plan Growth	12.2329
Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund - Direct Plan - IDCW Option	20.3381
Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund - Regular Plan - IDCW Option	19.7757
Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund Direct Plan - Growth	20.3381
Edelweiss MSCI India Domestic & World Healthcare 45 index Fund Regular Plan - Growth	19.7757
Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan Growth	14.7548
Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan IDCW	14.5484
Edelweiss Nifty 100 Quality 30 Index Fund Regular Plan Growth	14.3916
Edelweiss Nifty 100 Quality 30 Index Fund Regular Plan IDCW	14.3906
Edelweiss Nifty 50 Index Fund Direct Plan Growth	14.7194
Edelweiss Nifty 50 Index Fund Direct Plan IDCW	14.5157
Edelweiss Nifty 50 Index Fund Regular Plan Growth	14.2516
Edelweiss Nifty 50 Index Fund Regular Plan IDCW	14.2514
Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - Growth	9.9794
Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - IDCW Payout	9.9794
Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - Growth	9.8777
Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - IDCW Payout	9.8777
Edelweiss NIFTY Large Midcap 250 Index Fund - Direct Plan Growth	16.9263
Edelweiss NIFTY Large Midcap 250 Index Fund - Direct Plan Payout	16.9263
Edelweiss NIFTY Large Midcap 250 Index Fund - Regular Plan Growth	16.5073
Edelweiss NIFTY Large Midcap 250 Index Fund - Regular Plan Payout	16.5065
Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Direct Plan - Growth	17.8378
Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Direct Plan - IDCW	17.8407
Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Regular Plan - Growth	17.4819
Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Regular Plan - IDCW	17.4819
Edelweiss Nifty Next 50 Index Fund - Direct Plan - Growth	15.9823
Edelweiss Nifty Next 50 Index Fund - Direct Plan - IDCW	15.9819
Edelweiss Nifty Next 50 Index Fund - Regular Plan - Growth	15.6579
Edelweiss Nifty Next 50 Index Fund - Regular Plan - IDCW	15.6579
Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50: 50 Index Fund - Regular Plan - IDCW Option	13.1454
Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - Growth	13.2533
Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - IDCW Option	13.254
Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Regular Plan - Growth	13.1442
Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Direct Plan - IDCW	12.6732
Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Direct Plan Growth	12.6749
Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Regular Plan - Growth	12.5791
Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Regular Plan - IDCW	12.5797
Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - Growth	17.8479
Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - IDCW	17.8484
Edelweiss Nifty Smallcap 250 Index Fund - Regular Plan - Growth	17.506
Edelweiss Nifty Smallcap 250 Index Fund - Regular Plan - IDCW	17.5059
Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Direct - Growth	9.1285
Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Direct - IDCW - Payout	9.1285
Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Regular - Growth	9.073
Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Regular - IDCW - Payout	9.073
Franklin India INDEX FUND- NSE Nifty 50 Index Fund - Direct - IDCW	193.4613
Franklin India Index Fund- NSE Nifty 50 Index Fund - Growth	202.1735
Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND - IDCW	183.1634
Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND- Direct - Growth	212.5354
Groww Nifty 50 Index Fund Direct Growth	9.996
Groww Nifty 50 Index Fund Direct IDCW	9.996
Groww Nifty 50 Index Fund Regular Growth	9.9833
Groww Nifty 50 Index Fund Regular IDCW	9.9834
Groww Nifty India Railways PSU Index Fund - Direct Plan - Growth	9.6142
Groww Nifty India Railways PSU Index Fund - Direct Plan - IDCW	9.6137
Groww Nifty India Railways PSU Index Fund - Regular Plan - Growth	9.5802
Groww Nifty India Railways PSU Index Fund - Regular Plan - IDCW	9.5773
Groww Nifty Next 50 Index Fund Direct Growth	10.1578
Groww Nifty Next 50 Index Fund Direct IDCW	10.1578
Groww Nifty Next 50 Index Fund Regular Growth	10.1518
Groww Nifty Next 50 Index Fund Regular IDCW	10.1518
Groww Nifty Non-Cyclical Consumer Index Fund - Direct Plan - IDCW	11.1788
Groww Nifty Non-Cyclical Consumer Index Fund - Direct Plan Growth	11.1789
Groww Nifty Non-Cyclical Consumer Index Fund - IDCW	11.0889
Groww Nifty Non-Cyclical Consumer Index Fund - Regular Plan - Growth	11.0902
Groww Nifty Smallcap 250 Index Fund - Direct Plan - Growth	11.4394
Groww Nifty Smallcap 250 Index Fund - Direct Plan - IDCW	11.4441
Groww Nifty Smallcap 250 Index Fund - Regular Plan - Growth	11.3459
Groww Nifty Smallcap 250 Index Fund - Regular Plan - Regular Plan - IDCW	11.3323
Groww Nifty Total Market Index Fund - Direct Plan - Growth	13.8825
Groww Nifty Total Market Index Fund - Direct Plan - IDCW	13.8821
Groww Nifty Total Market Index Fund - Regular Plan - Growth	13.6911
Groww Nifty Total Market Index Fund - Regular Plan - IDCW	13.6918
HDFC BSE 500 Index Fund - Regular Plan - Growth Option	15.423
HDFC S&P BSE 500 Index Fund - Growth Option - Direct Plan	15.6474
HDFC BSE Sensex Index Fund - Direct Plan	776.241
HDFC BSE Sensex Index Fund - Growth Plan	757.6612
HDFC CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Growth Plan	10.2689
HDFC CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Regular Growth Plan	10.2612
HDFC Nifty 100 Equal Weight Index Fund - Direct Plan - Growth Option	16.9247
